11.56,-0.08
11.57,0.016
11.58,0.096
11.59,0.128
11.6,0.072
11.61,-0.032
11.62,-0.112
11.63,-0.12
11.64,-0.048
11.65,0.056
11.66,0.12
11.67,0.112
11.68,0.024
11.69,-0.072
11.7,-0.12
11.71,-0.096
11.72,-0.008
11.73,0.088
11.74,0.128
11.75,0.08
11.76,-0.016
11.77,-0.104
11.78,-0.12
11.79,-0.064
11.8,0.04
11.81,0.112
11.82,0.12
11.83,0.04
11.84,-0.056
11.85,-0.12
11.86,-0.104
11.87,-0.016
11.88,0.08
11.89,0.128
11.9,0.088
11.91,0
11.92,-0.096
11.93,-0.12
11.94,-0.072
11.95,0.024
11.96,0.104
11.97,0.12
11.98,0.056
11.99,-0.04
12,-0.112
12.01,-0.112
12.02,-0.032
12.03,0.064
12.04,0.12
12.05,0.096
12.06,0.016
12.07,-0.08
12.08,-0.12
12.09,-0.08
12.1,0.008
12.11,0.088
12.12,0.12
12.13,0.064
12.14,-0.032
12.15,-0.104
12.16,-0.112
12.17,-0.048
12.18,0.048
12.19,0.112
12.2,0.104
12.21,0.024
12.22,-0.064
12.23,-0.112
12.24,-0.088
12.25,-0.008
12.26,0.08
12.27,0.112
12.28,0.08
12.29,-0.016
12.3,-0.096
12.31,-0.112
12.32,-0.056
12.33,0.032
12.34,0.104
12.35,0.104
12.36,0.04
12.37,-0.056
12.38,-0.112
12.39,-0.096
12.4,-0.016
12.41,0.072
12.42,0.112
12.43,0.088
12.44,0
12.45,-0.088
12.46,-0.112
12.47,-0.064
12.48,0.024
12.49,0.096
12.5,0.112
12.51,0.048
12.52,-0.04
12.53,-0.104
12.54,-0.104
12.55,-0.032
12.56,0.056
12.57,0.112
12.58,0.096
12.59,0.016
12.6,-0.072
12.61,-0.112
12.62,-0.08
12.63,0.008
12.64,0.08
12.65,0.112
12.66,0.064
12.67,-0.024
12.68,-0.096
12.69,-0.104
12.7,-0.04
12.71,0.048
12.72,0.104
12.73,0.096
12.74,0.024
12.75,-0.064
12.76,-0.104
12.77,-0.088
12.78,-0.008
12.79,0.072
12.8,0.112
12.81,0.072
12.82,-0.016
12.83,-0.088
12.84,-0.112
12.85,-0.056
12.86,0.032
12.87,0.096
12.88,0.104
12.89,0.04
12.9,-0.048
12.91,-0.104
12.92,-0.088
12.93,-0.016
12.94,0.064
12.95,0.104
12.96,0.08
12.97,0
12.98,-0.08
12.99,-0.104
13,-0.064
13.01,0.024
13.02,0.088
13.03,0.104
13.04,0.048
13.05,-0.04
13.06,-0.096
13.07,-0.096
13.08,-0.032
13.09,0.056
13.1,0.104
13.11,0.088
13.12,0.016
13.13,-0.072
13.14,-0.104
13.15,-0.072
13.16,0.008
13.17,0.08
13.18,0.104
13.19,0.064
13.2,-0.024
13.21,-0.088
13.22,-0.096
13.23,-0.048
13.24,0.04
13.25,0.096
13.26,0.088
13.27,0.024
13.28,-0.056
13.29,-0.104
13.3,-0.08
13.31,0
13.32,0.072
13.33,0.104
13.34,0.064
13.35,-0.008
13.36,-0.088
13.37,-0.104
13.38,-0.056
13.39,0.024
13.4,0.088
13.41,0.096
13.42,0.032
13.43,-0.048
13.44,-0.096
13.45,-0.088
13.46,-0.016
13.47,0.064
13.48,0.096
13.49,0.08
13.5,0
13.51,-0.072
13.52,-0.104
13.53,-0.064
13.54,0.016
13.55,0.088
13.56,0.096
13.57,0.048
13.58,-0.032
13.59,-0.096
13.6,-0.088
13.61,-0.032
13.62,0.048
13.63,0.096
13.64,0.08
13.65,0.016
13.66,-0.064
13.67,-0.096
13.68,-0.072
13.69,0.008
13.7,0.08
13.71,0.096
13.72,0.056
13.73,-0.024
13.74,-0.088
13.75,-0.096
13.76,-0.04
13.77,0.04
13.78,0.096
13.79,0.088
13.8,0.024
13.81,-0.048
13.82,-0.096
13.83,-0.08
13.84,-0.008
13.85,0.064
13.86,0.096
13.87,0.064
13.88,-0.008
13.89,-0.08
13.9,-0.096
13.91,-0.048
13.92,0.024
13.93,0.088
13.94,0.088
13.95,0.04
13.96,-0.04
13.97,-0.096
13.98,-0.08
13.99,-0.016
14,0.056
14.01,0.096
14.02,0.072
14.03,0
14.04,-0.072
14.05,-0.088
14.06,-0.056
14.07,0.024
14.08,0.08
14.09,0.088
14.1,0.04
14.11,-0.032
14.12,-0.088
14.13,-0.088
14.14,-0.032
14.15,0.048
14.16,0.088
14.17,0.08
14.18,0.016
14.19,-0.064
14.2,-0.096
14.21,-0.064
14.22,0.008
14.23,0.072
14.24,0.096
14.25,0.056
14.26,-0.024
14.27,-0.08
14.28,-0.088
14.29,-0.04
14.3,0.032
14.31,0.088
14.32,0.08
14.33,0.024
14.34,-0.048
14.35,-0.088
14.36,-0.072
14.37,-0.008
14.38,0.064
14.39,0.096
14.4,0.064
14.41,-0.008
14.42,-0.072
14.43,-0.088
14.44,-0.048
14.45,0.024
14.46,0.08
14.47,0.08
14.48,0.032
14.49,-0.04
14.5,-0.088
14.51,-0.072
14.52,-0.016
14.53,0.048
14.54,0.088
14.55,0.064
14.56,0
14.57,-0.064
14.58,-0.088
14.59,-0.056
14.6,0.016
14.61,0.072
14.62,0.088
14.63,0.04
14.64,-0.024
14.65,-0.08
14.66,-0.08
14.67,-0.024
14.68,0.04
14.69,0.088
14.7,0.072
14.71,0.016
14.72,-0.056
14.73,-0.088
14.74,-0.064
14.75,0.008
14.76,0.064
14.77,0.08
14.78,0.056
14.79,-0.024
14.8,-0.072
14.81,-0.088
14.82,-0.032
14.83,0.032
14.84,0.08
14.85,0.08
14.86,0.024
14.87,-0.048
14.88,-0.088
14.89,-0.064
14.9,-0.008
14.91,0.056
14.92,0.088
14.93,0.064
14.94,-0.008
14.95,-0.064
14.96,-0.088
14.97,-0.048
14.98,0.024
14.99,0.072
15,0.08
15.01,0.032
15.02,-0.032
15.03,-0.08
15.04,-0.072
15.05,-0.016
15.06,0.048
15.07,0.08
15.08,0.064
15.09,0.008
15.1,-0.056
15.11,-0.088
15.12,-0.048
15.13,0.016
15.14,0.072
15.15,0.08
15.16,0.04
15.17,-0.032
15.18,-0.072
15.19,-0.072
15.2,-0.024
15.21,0.04
15.22,0.08
15.23,0.072
15.24,0.016
15.25,-0.048
15.26,-0.088
15.27,-0.064
15.28,0.008
15.29,0.064
15.3,0.08
15.31,0.048
15.32,-0.016
15.33,-0.072
15.34,-0.072
15.35,-0.032
15.36,0.032
15.37,0.072
15.38,0.072
15.39,0.024
15.4,-0.04
15.41,-0.08
15.42,-0.064
15.43,-0.008
15.44,0.048
15.45,0.08
15.46,0.056
15.47,-0.008
15.48,-0.064
15.49,-0.08
15.5,-0.04
15.51,0.024
15.52,0.072
15.53,0.072
15.54,0.032
15.55,-0.032
15.56,-0.072
15.57,-0.064
15.58,-0.016
15.59,0.048
15.6,0.072
15.61,0.056
15.62,0.008
15.63,-0.056
15.64,-0.08
15.65,-0.048
15.66,0.008
15.67,0.064
15.68,0.08
15.69,0.04
15.7,-0.024
15.71,-0.072
15.72,-0.072
15.73,-0.024
15.74,0.032
15.75,0.072
15.76,0.064
15.77,0.016
15.78,-0.048
15.79,-0.08
15.8,-0.056
15.81,0
15.82,0.056
15.83,0.072
15.84,0.04
15.85,-0.016
15.86,-0.064
15.87,-0.072
15.88,-0.032
15.89,0.024
15.9,0.072
15.91,0.064
15.92,0.024
15.93,-0.04
15.94,-0.072
15.95,-0.056
15.96,-0.008
15.97,0.048
15.98,0.072
15.99,0.048
16,-0.008
16.01,-0.056
16.02,-0.072
16.03,-0.04
16.04,0.024
16.05,0.064
16.06,0.072
16.07,0.024
16.08,-0.032
16.09,-0.072
16.1,-0.064
16.11,-0.016
16.12,0.04
16.13,0.072
16.14,0.056
16.15,0.008
16.16,-0.048
16.17,-0.072
16.18,-0.048
16.19,0.016
16.2,0.064
16.21,0.072
16.22,0.032
16.23,-0.024
16.24,-0.064
16.25,-0.064
16.26,-0.024
16.27,0.032
16.28,0.072
16.29,0.064
16.3,0.016
16.31,-0.048
16.32,-0.072
16.33,-0.048
16.34,0
16.35,0.056
16.36,0.072
16.37,0.04
16.38,-0.016
16.39,-0.056
16.4,-0.064
16.41,-0.032
16.42,0.024
16.43,0.072
16.44,0.064
16.45,0.024
16.46,-0.032
16.47,-0.072
16.48,-0.056
16.49,-0.008
16.5,0.04
16.51,0.072
16.52,0.048
16.53,0
16.54,-0.048
16.55,-0.064
16.56,-0.032
16.57,0.024
