5,169,mi2-bN.wav,mi,b,2,2,0.839929937
5,170,mi3-bN.wav,mi,b,3,3,0.763313885
5,171,bu3-bN.wav,bu,b,3,3,1.327841209
5,172,lu4-hN.wav,lu,h,4,4,1.164941611
5,173,lu3-bN.wav,lu,b,3,3,0.835905778
5,174,mi4-hN.wav,mi,h,4,4,1.012785421
5,175,lu4-bN.wav,lu,b,4,4,1.049087696
5,176,di3-bN.wav,di,b,3,3,0.636278328
5,177,mi4-bN.wav,mi,b,4,4,0.846384739
5,178,ma3-bN.wav,ma,b,3,3,1.049634719
5,179,ma4-bN.wav,ma,b,4,4,0.7770223
5,180,ma1-bN.wav,ma,b,1,1,0.984157887
5,181,mi3-hN.wav,mi,h,3,3,1.317133039
5,182,mi2-hN.wav,mi,h,2,2,0.808528289
5,183,ma4-hN.wav,ma,h,4,4,1.667238321
5,184,bu4-hN.wav,bu,h,4,4,1.270055883
5,185,ma3-hN.wav,ma,h,3,3,0.748485424
5,186,lu1-bN.wav,lu,b,1,1,1.025262265
5,187,lu1-hN.wav,lu,h,1,1,0.843898676
5,188,di4-bN.wav,di,b,4,4,0.826781545
5,189,ma2-bN.wav,ma,b,2,2,1.014468226
5,190,bu1-hN.wav,bu,h,1,1,0.815059723
5,191,di2-hN.wav,di,h,2,2,0.918488109
5,192,mi1-bN.wav,mi,b,1,1,0.959758065
5,193,bu1-bN.wav,bu,b,1,1,0.909196246
5,194,di1-hN.wav,di,h,1,1,0.691676117
5,195,mi1-hN.wav,mi,h,1,1,0.65843156
5,196,bu2-bN.wav,bu,b,2,2,1.715066736
5,197,ma1-hN.wav,ma,h,1,1,0.967416728
5,198,bu2-hN.wav,bu,h,2,2,1.76388725
5,199,ma2-hN.wav,ma,h,2,2,1.022866859
5,200,bu3-hN.wav,bu,h,3,3,0.888398769
6,201,lu1-aN.wav,lu,a,1,1,0.996729836
6,202,bu2-aN.wav,bu,a,2,2,0.944653184
6,203,di3-iN.wav,di,i,3,3,0.676878104
6,204,bu3-iN.wav,bu,i,3,3,0.747278826
6,205,ma3-aN.wav,ma,a,3,3,0.822271257
6,206,mi3-aN.wav,mi,a,3,3,0.671766056
6,207,ma2-iN.wav,ma,i,2,2,0.897697133
6,208,bu4-iN.wav,bu,i,4,4,1.331096321
6,209,di4-iN.wav,di,i,4,4,0.753196526
6,210,ma2-aN.wav,ma,a,2,2,1.025007398
6,211,lu2-aN.wav,lu,a,2,2,0.807380533
6,212,ma3-iN.wav,ma,i,3,3,0.811226799
6,213,lu4-aN.wav,lu,a,4,4,0.899117545
6,214,di2-iN.wav,di,i,2,2,0.971156257
6,215,bu3-aN.wav,bu,a,3,3,0.863558317
6,216,mi4-iN.wav,mi,i,4,4,0.903460544
6,217,di4-aN.wav,di,a,4,4,0.824730979
6,218,bu1-iN.wav,bu,i,1,1,1.757368132
6,219,lu3-iN.wav,lu,i,3,3,0.954256362
6,220,ma4-iN.wav,ma,i,4,4,1.434567812
6,221,di3-aN.wav,di,a,3,3,1.028589902
6,222,di2-aN.wav,di,a,2,2,0.708763143
6,223,mi2-iN.wav,mi,i,2,2,0.708408382
6,224,mi1-aN.wav,mi,a,1,1,1.264126551
6,225,di1-aN.wav,di,a,1,1,0.852995199
6,226,lu1-iN.wav,lu,i,1,1,1.019327117
6,227,di1-iN.wav,di,i,1,1,1.503038731
6,228,bu2-iN.wav,bu,i,2,3,1.169705398
6,229,mi2-aN.wav,mi,a,2,2,0.772085752
6,230,bu1-aN.wav,bu,a,1,1,0.916277781
6,231,mi3-iN.wav,mi,i,3,3,0.683979139
6,232,mi4-aN.wav,mi,a,4,4,0.864750889
6,233,mi1-iN.wav,mi,i,1,1,0.787567972
6,234,ma4-aN.wav,ma,a,4,4,0.969254164
6,235,ma1-aN.wav,ma,a,1,1,1.022071469
6,236,lu2-iN.wav,lu,i,2,2,0.88288783
6,237,bu4-aN.wav,bu,a,4,4,0.95564188
6,238,lu4-iN.wav,lu,i,4,4,1.023369066
6,239,ma1-iN.wav,ma,i,1,1,0.805251625
6,240,lu3-aN.wav,lu,a,3,3,0.824572243
7,241,bu4-iN.wav,bu,i,4,4,0.967758831
7,242,bu2-iN.wav,bu,i,2,2,0.858364165
7,243,mi1-iN.wav,mi,i,1,1,0.856182916
7,244,di4-iN.wav,di,i,4,4,1.638769866
7,245,mi4-iN.wav,mi,i,4,4,0.796458206
7,246,bu1-iN.wav,bu,i,1,1,0.762220181
7,247,di3-aN.wav,di,a,3,3,0.777143405
7,248,lu2-aN.wav,lu,a,2,2,1.455434736
7,249,bu3-iN.wav,bu,i,3,3,0.636585195
7,250,ma2-aN.wav,ma,a,2,2,0.881265918
7,251,lu1-iN.wav,lu,i,1,1,0.896452904
7,252,di1-aN.wav,di,a,1,1,0.875816215
7,253,lu2-iN.wav,lu,i,2,2,0.918609898
7,254,di2-aN.wav,di,a,2,2,0.852536096
7,255,di4-aN.wav,di,a,4,4,1.564825981
7,256,mi4-aN.wav,mi,a,4,4,0.836583826
7,257,lu3-aN.wav,lu,a,3,3,0.730314957
7,258,bu4-aN.wav,bu,a,4,4,1.456459335
7,259,lu3-iN.wav,lu,i,3,3,1.423439881
7,260,ma2-iN.wav,ma,i,2,2,0.971800096
7,261,ma3-aN.wav,ma,a,3,3,1.250221768
7,262,lu1-aN.wav,lu,a,1,2,3.086117625
7,263,di1-iN.wav,di,i,1,1,0.667882843
7,264,ma1-aN.wav,ma,a,1,1,0.964525614
7,265,ma1-iN.wav,ma,i,1,1,0.6723295
7,266,ma4-aN.wav,ma,a,4,4,0.826918728
7,267,di2-iN.wav,di,i,2,2,1.049191012
7,268,lu4-iN.wav,lu,i,4,4,1.109453507
7,269,bu2-aN.wav,bu,a,2,2,1.506757734
7,270,ma3-iN.wav,ma,i,3,3,0.929358437
7,271,mi1-aN.wav,mi,a,1,2,0.735287769
7,272,ma4-iN.wav,ma,i,4,4,1.033658502
7,273,bu3-aN.wav,bu,a,3,3,0.823762485
7,274,mi2-aN.wav,mi,a,2,2,0.836852719
7,275,mi3-aN.wav,mi,a,3,3,1.098699837
7,276,mi3-iN.wav,mi,i,3,3,0.729806592
7,277,di3-iN.wav,di,i,3,3,1.235726174
7,278,mi2-iN.wav,mi,i,2,2,0.681223156
7,279,bu1-aN.wav,bu,a,1,1,1.044165516
7,280,lu4-aN.wav,lu,a,4,4,0.942776749
