Chamber,Danger,Homecage,Leverpress,Safety,Session,Shock,Timestep,Trial
1,0,0,0,1,3,0,1520,8
1,0,0,0,1,3,0,1521,8
1,0,0,0,1,3,0,1522,8
1,0,0,0,1,3,0,1523,8
1,0,0,0,1,3,0,1524,8
1,0,0,0,1,3,0,1525,8
1,0,0,0,1,3,0,1526,8
1,0,0,0,1,3,0,1527,8
1,1,0,0,0,3,0,1528,9
1,1,0,0,0,3,0,1529,9
1,1,0,0,0,3,0,1530,9
1,1,0,0,0,3,0,1531,9
1,1,0,0,0,3,0,1532,9
1,1,0,0,0,3,0,1533,9
1,1,0,0,0,3,1,1534,9
1,1,0,0,0,3,1,1535,9
1,1,0,0,0,3,1,1536,9
1,1,0,1,0,3,1,1537,9
1,0,0,1,1,3,0,1538,9
1,0,0,0,1,3,0,1539,9
1,0,0,1,1,3,0,1540,9
1,0,0,0,1,3,0,1541,9
1,0,0,1,1,3,0,1542,9
1,0,0,0,1,3,0,1543,9
1,0,0,1,1,3,0,1544,9
1,0,0,0,1,3,0,1545,9
1,0,0,1,1,3,0,1546,9
1,0,0,1,1,3,0,1547,9
1,0,0,0,1,3,0,1548,9
1,0,0,0,1,3,0,1549,9
1,0,0,1,1,3,0,1550,9
1,0,0,0,1,3,0,1551,9
1,0,0,0,1,3,0,1552,9
1,1,0,0,0,3,0,1553,10
1,1,0,0,0,3,0,1554,10
1,1,0,0,0,3,0,1555,10
1,1,0,0,0,3,0,1556,10
1,1,0,0,0,3,0,1557,10
1,1,0,1,0,3,0,1558,10
1,0,0,1,1,3,0,1559,10
1,0,0,1,1,3,0,1560,10
1,0,0,0,1,3,0,1561,10
1,0,0,1,1,3,0,1562,10
1,0,0,0,1,3,0,1563,10
1,0,0,1,1,3,0,1564,10
1,0,0,1,1,3,0,1565,10
1,0,0,1,1,3,0,1566,10
1,0,0,1,1,3,0,1567,10
1,0,0,1,1,3,0,1568,10
1,0,0,1,1,3,0,1569,10
1,0,0,1,1,3,0,1570,10
1,0,0,0,1,3,0,1571,10
1,0,0,0,1,3,0,1572,10
1,0,0,0,1,3,0,1573,10
1,1,0,1,0,3,0,1574,11
1,0,0,1,1,3,0,1575,11
1,0,0,1,1,3,0,1576,11
1,0,0,1,1,3,0,1577,11
1,0,0,0,1,3,0,1578,11
1,0,0,1,1,3,0,1579,11
1,0,0,0,1,3,0,1580,11
1,0,0,1,1,3,0,1581,11
1,0,0,0,1,3,0,1582,11
1,0,0,1,1,3,0,1583,11
1,0,0,1,1,3,0,1584,11
1,0,0,1,1,3,0,1585,11
1,0,0,1,1,3,0,1586,11
1,0,0,1,1,3,0,1587,11
1,0,0,1,1,3,0,1588,11
1,0,0,0,1,3,0,1589,11
1,1,0,1,0,3,0,1590,12
1,0,0,1,1,3,0,1591,12
1,0,0,1,1,3,0,1592,12
1,0,0,0,1,3,0,1593,12
1,0,0,0,1,3,0,1594,12
1,0,0,1,1,3,0,1595,12
1,0,0,0,1,3,0,1596,12
1,0,0,0,1,3,0,1597,12
1,0,0,0,1,3,0,1598,12
1,0,0,1,1,3,0,1599,12
1,0,0,1,1,3,0,1600,12
1,0,0,0,1,3,0,1601,12
1,0,0,0,1,3,0,1602,12
1,0,0,1,1,3,0,1603,12
1,0,0,0,1,3,0,1604,12
1,0,0,0,1,3,0,1605,12
1,1,0,0,0,3,0,1606,13
1,1,0,1,0,3,0,1607,13
1,0,0,1,1,3,0,1608,13
1,0,0,1,1,3,0,1609,13
1,0,0,1,1,3,0,1610,13
1,0,0,0,1,3,0,1611,13
1,0,0,0,1,3,0,1612,13
1,0,0,1,1,3,0,1613,13
1,0,0,0,1,3,0,1614,13
1,0,0,0,1,3,0,1615,13
1,0,0,0,1,3,0,1616,13
1,0,0,0,1,3,0,1617,13
1,0,0,0,1,3,0,1618,13
1,0,0,0,1,3,0,1619,13
1,0,0,1,1,3,0,1620,13
1,0,0,0,1,3,0,1621,13
1,0,0,0,1,3,0,1622,13
1,1,0,1,0,3,0,1623,14
1,0,0,1,1,3,0,1624,14
1,0,0,0,1,3,0,1625,14
1,0,0,1,1,3,0,1626,14
1,0,0,1,1,3,0,1627,14
1,0,0,0,1,3,0,1628,14
1,0,0,0,1,3,0,1629,14
1,0,0,0,1,3,0,1630,14
1,0,0,1,1,3,0,1631,14
1,0,0,1,1,3,0,1632,14
1,0,0,1,1,3,0,1633,14
1,0,0,1,1,3,0,1634,14
1,0,0,1,1,3,0,1635,14
1,0,0,1,1,3,0,1636,14
1,0,0,1,1,3,0,1637,14
1,0,0,0,1,3,0,1638,14
1,1,0,1,0,3,0,1639,15
1,0,0,1,1,3,0,1640,15
1,0,0,0,1,3,0,1641,15
1,0,0,1,1,3,0,1642,15
1,0,0,1,1,3,0,1643,15
1,0,0,1,1,3,0,1644,15
1,0,0,0,1,3,0,1645,15
1,0,0,1,1,3,0,1646,15
1,0,0,0,1,3,0,1647,15
1,0,0,1,1,3,0,1648,15
1,0,0,0,1,3,0,1649,15
1,0,0,1,1,3,0,1650,15
1,0,0,1,1,3,0,1651,15
1,0,0,0,1,3,0,1652,15
1,0,0,1,1,3,0,1653,15
1,0,0,0,1,3,0,1654,15
1,1,0,1,0,3,0,1655,16
1,0,0,0,1,3,0,1656,16
1,0,0,0,1,3,0,1657,16
1,0,0,1,1,3,0,1658,16
1,0,0,1,1,3,0,1659,16
1,0,0,1,1,3,0,1660,16
1,0,0,0,1,3,0,1661,16
1,0,0,1,1,3,0,1662,16
1,0,0,0,1,3,0,1663,16
1,0,0,0,1,3,0,1664,16
1,0,0,0,1,3,0,1665,16
1,0,0,0,1,3,0,1666,16
1,0,0,0,1,3,0,1667,16
1,0,0,1,1,3,0,1668,16
1,0,0,1,1,3,0,1669,16
1,0,0,0,1,3,0,1670,16
1,1,0,1,0,3,0,1671,17
1,0,0,1,1,3,0,1672,17
1,0,0,1,1,3,0,1673,17
1,0,0,1,1,3,0,1674,17
1,0,0,1,1,3,0,1675,17
1,0,0,1,1,3,0,1676,17
1,0,0,1,1,3,0,1677,17
1,0,0,1,1,3,0,1678,17
1,0,0,0,1,3,0,1679,17
1,0,0,0,1,3,0,1680,17
1,0,0,1,1,3,0,1681,17
1,0,0,1,1,3,0,1682,17
1,0,0,0,1,3,0,1683,17
1,0,0,1,1,3,0,1684,17
1,0,0,1,1,3,0,1685,17
1,0,0,0,1,3,0,1686,17
1,1,0,1,0,3,0,1687,18
1,0,0,0,1,3,0,1688,18
1,0,0,1,1,3,0,1689,18
1,0,0,0,1,3,0,1690,18
1,0,0,0,1,3,0,1691,18
1,0,0,0,1,3,0,1692,18
1,0,0,0,1,3,0,1693,18
1,0,0,0,1,3,0,1694,18
1,0,0,0,1,3,0,1695,18
1,0,0,0,1,3,0,1696,18
1,0,0,1,1,3,0,1697,18
1,0,0,1,1,3,0,1698,18
1,0,0,1,1,3,0,1699,18
1,0,0,1,1,3,0,1700,18
1,0,0,1,1,3,0,1701,18
1,0,0,0,1,3,0,1702,18
1,1,0,1,0,3,0,1703,19
1,0,0,0,1,3,0,1704,19
1,0,0,1,1,3,0,1705,19
1,0,0,1,1,3,0,1706,19
1,0,0,0,1,3,0,1707,19
1,0,0,0,1,3,0,1708,19
1,0,0,0,1,3,0,1709,19
1,0,0,1,1,3,0,1710,19
1,0,0,0,1,3,0,1711,19
1,0,0,0,1,3,0,1712,19
1,0,0,0,1,3,0,1713,19
1,0,0,1,1,3,0,1714,19
1,0,0,1,1,3,0,1715,19
1,0,0,0,1,3,0,1716,19
1,0,0,0,1,3,0,1717,19
1,0,0,0,1,3,0,1718,19
1,1,0,1,0,3,0,1719,20
1,0,0,0,1,3,0,1720,20
1,0,0,1,1,3,0,1721,20
1,0,0,0,1,3,0,1722,20
1,0,0,0,1,3,0,1723,20
1,0,0,1,1,3,0,1724,20
1,0,0,0,1,3,0,1725,20
1,0,0,1,1,3,0,1726,20
1,0,0,1,1,3,0,1727,20
1,0,0,0,1,3,0,1728,20
1,0,0,1,1,3,0,1729,20
1,0,0,1,1,3,0,1730,20
1,0,0,0,1,3,0,1731,20
1,0,0,1,1,3,0,1732,20
1,0,0,1,1,3,0,1733,20
1,0,0,0,1,3,0,1734,20
1,1,0,1,0,3,0,1735,21
1,0,0,1,1,3,0,1736,21
1,0,0,1,1,3,0,1737,21
1,0,0,0,1,3,0,1738,21
1,0,0,0,1,3,0,1739,21
1,0,0,1,1,3,0,1740,21
1,0,0,0,1,3,0,1741,21
1,0,0,0,1,3,0,1742,21
1,0,0,0,1,3,0,1743,21
1,0,0,0,1,3,0,1744,21
1,0,0,1,1,3,0,1745,21
1,0,0,0,1,3,0,1746,21
1,0,0,1,1,3,0,1747,21
1,0,0,1,1,3,0,1748,21
1,0,0,1,1,3,0,1749,21
1,0,0,0,1,3,0,1750,21
1,1,0,0,0,3,0,1751,22
1,1,0,1,0,3,0,1752,22
1,0,0,0,1,3,0,1753,22
1,0,0,0,1,3,0,1754,22
1,0,0,1,1,3,0,1755,22
1,0,0,1,1,3,0,1756,22
1,0,0,1,1,3,0,1757,22
1,0,0,1,1,3,0,1758,22
1,0,0,0,1,3,0,1759,22
1,0,0,0,1,3,0,1760,22
1,0,0,0,1,3,0,1761,22
1,0,0,0,1,3,0,1762,22
1,0,0,0,1,3,0,1763,22
1,0,0,0,1,3,0,1764,22
1,0,0,0,1,3,0,1765,22
1,0,0,0,1,3,0,1766,22
1,0,0,0,1,3,0,1767,22
1,1,0,1,0,3,0,1768,23
1,0,0,0,1,3,0,1769,23
1,0,0,1,1,3,0,1770,23
1,0,0,0,1,3,0,1771,23
1,0,0,0,1,3,0,1772,23
1,0,0,0,1,3,0,1773,23
1,0,0,0,1,3,0,1774,23
1,0,0,0,1,3,0,1775,23
1,0,0,1,1,3,0,1776,23
1,0,0,0,1,3,0,1777,23
1,0,0,1,1,3,0,1778,23
1,0,0,1,1,3,0,1779,23
1,0,0,0,1,3,0,1780,23
1,0,0,0,1,3,0,1781,23
1,0,0,0,1,3,0,1782,23
1,0,0,0,1,3,0,1783,23
1,1,0,1,0,3,0,1784,24
1,0,0,1,1,3,0,1785,24
1,0,0,0,1,3,0,1786,24
1,0,0,0,1,3,0,1787,24
1,0,0,0,1,3,0,1788,24
1,0,0,1,1,3,0,1789,24
1,0,0,1,1,3,0,1790,24
1,0,0,0,1,3,0,1791,24
1,0,0,0,1,3,0,1792,24
1,0,0,1,1,3,0,1793,24
1,0,0,0,1,3,0,1794,24
1,0,0,0,1,3,0,1795,24
1,0,0,0,1,3,0,1796,24
1,0,0,1,1,3,0,1797,24
1,0,0,1,1,3,0,1798,24
1,0,0,0,1,3,0,1799,24
1,1,0,1,0,3,0,1800,25
1,0,0,1,1,3,0,1801,25
1,0,0,0,1,3,0,1802,25
1,0,0,1,1,3,0,1803,25
1,0,0,1,1,3,0,1804,25
1,0,0,1,1,3,0,1805,25
1,0,0,1,1,3,0,1806,25
1,0,0,0,1,3,0,1807,25
1,0,0,1,1,3,0,1808,25
1,0,0,1,1,3,0,1809,25
1,0,0,1,1,3,0,1810,25
1,0,0,0,1,3,0,1811,25
1,0,0,1,1,3,0,1812,25
1,0,0,1,1,3,0,1813,25
1,0,0,1,1,3,0,1814,25
1,0,0,0,1,3,0,1815,25
0,0,1,0,0,3,0,1816,999
1,0,0,0,0,4,0,1817,0
1,0,0,0,0,4,0,1818,0
1,0,0,0,0,4,0,1819,0
1,0,0,1,0,4,0,1820,0
1,0,0,0,0,4,0,1821,0
1,1,0,1,0,4,0,1822,1
1,0,0,1,1,4,0,1823,1
1,0,0,1,1,4,0,1824,1
1,0,0,0,1,4,0,1825,1
1,0,0,0,1,4,0,1826,1
1,0,0,0,1,4,0,1827,1
1,0,0,1,1,4,0,1828,1
1,0,0,0,1,4,0,1829,1
1,0,0,0,1,4,0,1830,1
1,0,0,0,1,4,0,1831,1
1,0,0,0,1,4,0,1832,1
1,0,0,0,1,4,0,1833,1
1,0,0,1,1,4,0,1834,1
1,0,0,0,1,4,0,1835,1
1,0,0,0,1,4,0,1836,1
1,0,0,0,1,4,0,1837,1
1,1,0,1,0,4,0,1838,2
1,0,0,0,1,4,0,1839,2
1,0,0,1,1,4,0,1840,2
1,0,0,0,1,4,0,1841,2
1,0,0,0,1,4,0,1842,2
1,0,0,0,1,4,0,1843,2
1,0,0,0,1,4,0,1844,2
1,0,0,1,1,4,0,1845,2
1,0,0,0,1,4,0,1846,2
1,0,0,0,1,4,0,1847,2
1,0,0,1,1,4,0,1848,2
1,0,0,0,1,4,0,1849,2
1,0,0,1,1,4,0,1850,2
1,0,0,0,1,4,0,1851,2
1,0,0,0,1,4,0,1852,2
1,0,0,0,1,4,0,1853,2
1,1,0,1,0,4,0,1854,3
1,0,0,0,1,4,0,1855,3
1,0,0,1,1,4,0,1856,3
1,0,0,0,1,4,0,1857,3
1,0,0,1,1,4,0,1858,3
1,0,0,1,1,4,0,1859,3
1,0,0,1,1,4,0,1860,3
1,0,0,1,1,4,0,1861,3
1,0,0,0,1,4,0,1862,3
1,0,0,1,1,4,0,1863,3
1,0,0,1,1,4,0,1864,3
1,0,0,0,1,4,0,1865,3
1,0,0,1,1,4,0,1866,3
1,0,0,0,1,4,0,1867,3
1,0,0,1,1,4,0,1868,3
1,0,0,0,1,4,0,1869,3
1,1,0,1,0,4,0,1870,4
1,0,0,0,1,4,0,1871,4
1,0,0,0,1,4,0,1872,4
1,0,0,0,1,4,0,1873,4
1,0,0,0,1,4,0,1874,4
1,0,0,0,1,4,0,1875,4
1,0,0,0,1,4,0,1876,4
1,0,0,0,1,4,0,1877,4
1,0,0,0,1,4,0,1878,4
1,0,0,0,1,4,0,1879,4
1,0,0,0,1,4,0,1880,4
1,0,0,0,1,4,0,1881,4
1,0,0,0,1,4,0,1882,4
1,0,0,0,1,4,0,1883,4
1,0,0,0,1,4,0,1884,4
1,0,0,0,1,4,0,1885,4
1,1,0,0,0,4,0,1886,5
1,1,0,0,0,4,0,1887,5
1,1,0,0,0,4,0,1888,5
1,1,0,1,0,4,0,1889,5
1,0,0,0,1,4,0,1890,5
1,0,0,0,1,4,0,1891,5
1,0,0,0,1,4,0,1892,5
1,0,0,0,1,4,0,1893,5
1,0,0,0,1,4,0,1894,5
1,0,0,0,1,4,0,1895,5
1,0,0,0,1,4,0,1896,5
1,0,0,0,1,4,0,1897,5
1,0,0,0,1,4,0,1898,5
1,0,0,0,1,4,0,1899,5
1,0,0,0,1,4,0,1900,5
1,0,0,0,1,4,0,1901,5
1,0,0,0,1,4,0,1902,5
1,0,0,0,1,4,0,1903,5
1,0,0,0,1,4,0,1904,5
1,1,0,0,0,4,0,1905,6
1,1,0,1,0,4,0,1906,6
1,0,0,0,1,4,0,1907,6
1,0,0,0,1,4,0,1908,6
1,0,0,0,1,4,0,1909,6
1,0,0,0,1,4,0,1910,6
1,0,0,0,1,4,0,1911,6
1,0,0,0,1,4,0,1912,6
1,0,0,0,1,4,0,1913,6
1,0,0,0,1,4,0,1914,6
1,0,0,0,1,4,0,1915,6
1,0,0,0,1,4,0,1916,6
1,0,0,0,1,4,0,1917,6
1,0,0,0,1,4,0,1918,6
1,0,0,0,1,4,0,1919,6
1,0,0,0,1,4,0,1920,6
1,0,0,0,1,4,0,1921,6
1,1,0,0,0,4,0,1922,7
1,1,0,0,0,4,0,1923,7
1,1,0,0,0,4,0,1924,7
1,1,0,0,0,4,0,1925,7
1,1,0,0,0,4,0,1926,7
1,1,0,0,0,4,0,1927,7
1,1,0,1,0,4,1,1928,7
1,0,0,1,1,4,0,1929,7
1,0,0,1,1,4,0,1930,7
1,0,0,1,1,4,0,1931,7
1,0,0,0,1,4,0,1932,7
1,0,0,1,1,4,0,1933,7
1,0,0,1,1,4,0,1934,7
1,0,0,1,1,4,0,1935,7
1,0,0,0,1,4,0,1936,7
1,0,0,0,1,4,0,1937,7
1,0,0,0,1,4,0,1938,7
1,0,0,0,1,4,0,1939,7
1,0,0,0,1,4,0,1940,7
1,0,0,0,1,4,0,1941,7
1,0,0,0,1,4,0,1942,7
1,0,0,0,1,4,0,1943,7
1,1,0,1,0,4,0,1944,8
1,0,0,1,1,4,0,1945,8
1,0,0,1,1,4,0,1946,8
1,0,0,0,1,4,0,1947,8
1,0,0,0,1,4,0,1948,8
1,0,0,0,1,4,0,1949,8
1,0,0,0,1,4,0,1950,8
1,0,0,0,1,4,0,1951,8
1,0,0,0,1,4,0,1952,8
1,0,0,1,1,4,0,1953,8
1,0,0,1,1,4,0,1954,8
1,0,0,1,1,4,0,1955,8
1,0,0,1,1,4,0,1956,8
1,0,0,1,1,4,0,1957,8
1,0,0,0,1,4,0,1958,8
1,0,0,0,1,4,0,1959,8
1,1,0,0,0,4,0,1960,9
1,1,0,1,0,4,0,1961,9
1,0,0,1,1,4,0,1962,9
1,0,0,0,1,4,0,1963,9
1,0,0,0,1,4,0,1964,9
1,0,0,0,1,4,0,1965,9
1,0,0,0,1,4,0,1966,9
1,0,0,0,1,4,0,1967,9
1,0,0,0,1,4,0,1968,9
1,0,0,0,1,4,0,1969,9
1,0,0,0,1,4,0,1970,9
1,0,0,1,1,4,0,1971,9
1,0,0,0,1,4,0,1972,9
1,0,0,1,1,4,0,1973,9
1,0,0,1,1,4,0,1974,9
1,0,0,1,1,4,0,1975,9
1,0,0,0,1,4,0,1976,9
1,1,0,1,0,4,0,1977,10
1,0,0,0,1,4,0,1978,10
1,0,0,0,1,4,0,1979,10
1,0,0,1,1,4,0,1980,10
1,0,0,0,1,4,0,1981,10
1,0,0,0,1,4,0,1982,10
1,0,0,0,1,4,0,1983,10
1,0,0,1,1,4,0,1984,10
1,0,0,1,1,4,0,1985,10
1,0,0,0,1,4,0,1986,10
1,0,0,0,1,4,0,1987,10
1,0,0,1,1,4,0,1988,10
1,0,0,1,1,4,0,1989,10
1,0,0,0,1,4,0,1990,10
1,0,0,1,1,4,0,1991,10
1,0,0,0,1,4,0,1992,10
1,1,0,1,0,4,0,1993,11
1,0,0,0,1,4,0,1994,11
1,0,0,1,1,4,0,1995,11
1,0,0,0,1,4,0,1996,11
1,0,0,0,1,4,0,1997,11
1,0,0,1,1,4,0,1998,11
1,0,0,0,1,4,0,1999,11
1,0,0,1,1,4,0,2000,11
1,0,0,0,1,4,0,2001,11
1,0,0,1,1,4,0,2002,11
1,0,0,0,1,4,0,2003,11
1,0,0,0,1,4,0,2004,11
1,0,0,1,1,4,0,2005,11
1,0,0,0,1,4,0,2006,11
1,0,0,0,1,4,0,2007,11
1,0,0,0,1,4,0,2008,11
1,1,0,1,0,4,0,2009,12
1,0,0,0,1,4,0,2010,12
1,0,0,0,1,4,0,2011,12
1,0,0,0,1,4,0,2012,12
1,0,0,0,1,4,0,2013,12
1,0,0,0,1,4,0,2014,12
1,0,0,0,1,4,0,2015,12
1,0,0,0,1,4,0,2016,12
1,0,0,0,1,4,0,2017,12
1,0,0,0,1,4,0,2018,12
1,0,0,0,1,4,0,2019,12
1,0,0,0,1,4,0,2020,12
1,0,0,0,1,4,0,2021,12
1,0,0,0,1,4,0,2022,12
1,0,0,0,1,4,0,2023,12
1,0,0,0,1,4,0,2024,12
1,1,0,1,0,4,0,2025,13
1,0,0,0,1,4,0,2026,13
1,0,0,0,1,4,0,2027,13
1,0,0,0,1,4,0,2028,13
1,0,0,0,1,4,0,2029,13
1,0,0,0,1,4,0,2030,13
1,0,0,0,1,4,0,2031,13
1,0,0,0,1,4,0,2032,13
1,0,0,1,1,4,0,2033,13
1,0,0,1,1,4,0,2034,13
1,0,0,0,1,4,0,2035,13
1,0,0,1,1,4,0,2036,13
1,0,0,0,1,4,0,2037,13
1,0,0,0,1,4,0,2038,13
1,0,0,0,1,4,0,2039,13
1,0,0,0,1,4,0,2040,13
1,1,0,0,0,4,0,2041,14
1,1,0,0,0,4,0,2042,14
1,1,0,0,0,4,0,2043,14
1,1,0,0,0,4,0,2044,14
1,1,0,0,0,4,0,2045,14
1,1,0,0,0,4,0,2046,14
1,1,0,1,0,4,1,2047,14
1,0,0,1,1,4,0,2048,14
1,0,0,0,1,4,0,2049,14
1,0,0,0,1,4,0,2050,14
1,0,0,0,1,4,0,2051,14
1,0,0,0,1,4,0,2052,14
1,0,0,0,1,4,0,2053,14
1,0,0,0,1,4,0,2054,14
1,0,0,0,1,4,0,2055,14
1,0,0,0,1,4,0,2056,14
1,0,0,0,1,4,0,2057,14
1,0,0,0,1,4,0,2058,14
1,0,0,0,1,4,0,2059,14
1,0,0,0,1,4,0,2060,14
1,0,0,0,1,4,0,2061,14
1,0,0,0,1,4,0,2062,14
1,1,0,1,0,4,0,2063,15
1,0,0,0,1,4,0,2064,15
1,0,0,0,1,4,0,2065,15
1,0,0,0,1,4,0,2066,15
1,0,0,1,1,4,0,2067,15
1,0,0,0,1,4,0,2068,15
1,0,0,0,1,4,0,2069,15
1,0,0,0,1,4,0,2070,15
1,0,0,0,1,4,0,2071,15
1,0,0,0,1,4,0,2072,15
1,0,0,1,1,4,0,2073,15
1,0,0,0,1,4,0,2074,15
1,0,0,0,1,4,0,2075,15
1,0,0,0,1,4,0,2076,15
1,0,0,0,1,4,0,2077,15
1,0,0,0,1,4,0,2078,15
1,1,0,1,0,4,0,2079,16
1,0,0,0,1,4,0,2080,16
1,0,0,1,1,4,0,2081,16
1,0,0,0,1,4,0,2082,16
1,0,0,1,1,4,0,2083,16
1,0,0,0,1,4,0,2084,16
1,0,0,1,1,4,0,2085,16
1,0,0,0,1,4,0,2086,16
1,0,0,1,1,4,0,2087,16
1,0,0,0,1,4,0,2088,16
1,0,0,0,1,4,0,2089,16
1,0,0,0,1,4,0,2090,16
1,0,0,0,1,4,0,2091,16
1,0,0,1,1,4,0,2092,16
1,0,0,0,1,4,0,2093,16
1,0,0,0,1,4,0,2094,16
1,1,0,1,0,4,0,2095,17
1,0,0,0,1,4,0,2096,17
1,0,0,0,1,4,0,2097,17
1,0,0,0,1,4,0,2098,17
1,0,0,0,1,4,0,2099,17
1,0,0,0,1,4,0,2100,17
1,0,0,0,1,4,0,2101,17
1,0,0,1,1,4,0,2102,17
1,0,0,1,1,4,0,2103,17
1,0,0,0,1,4,0,2104,17
1,0,0,1,1,4,0,2105,17
1,0,0,0,1,4,0,2106,17
1,0,0,0,1,4,0,2107,17
1,0,0,1,1,4,0,2108,17
1,0,0,0,1,4,0,2109,17
1,0,0,0,1,4,0,2110,17
1,1,0,1,0,4,0,2111,18
1,0,0,1,1,4,0,2112,18
1,0,0,0,1,4,0,2113,18
1,0,0,1,1,4,0,2114,18
1,0,0,1,1,4,0,2115,18
1,0,0,0,1,4,0,2116,18
1,0,0,1,1,4,0,2117,18
1,0,0,0,1,4,0,2118,18
1,0,0,0,1,4,0,2119,18
1,0,0,0,1,4,0,2120,18
1,0,0,0,1,4,0,2121,18
1,0,0,0,1,4,0,2122,18
1,0,0,0,1,4,0,2123,18
1,0,0,0,1,4,0,2124,18
1,0,0,0,1,4,0,2125,18
1,0,0,0,1,4,0,2126,18
1,1,0,1,0,4,0,2127,19
1,0,0,0,1,4,0,2128,19
1,0,0,0,1,4,0,2129,19
1,0,0,0,1,4,0,2130,19
1,0,0,1,1,4,0,2131,19
1,0,0,0,1,4,0,2132,19
1,0,0,0,1,4,0,2133,19
1,0,0,1,1,4,0,2134,19
1,0,0,1,1,4,0,2135,19
1,0,0,1,1,4,0,2136,19
1,0,0,0,1,4,0,2137,19
1,0,0,1,1,4,0,2138,19
1,0,0,0,1,4,0,2139,19
1,0,0,0,1,4,0,2140,19
1,0,0,0,1,4,0,2141,19
1,0,0,0,1,4,0,2142,19
1,1,0,1,0,4,0,2143,20
1,0,0,0,1,4,0,2144,20
1,0,0,0,1,4,0,2145,20
1,0,0,0,1,4,0,2146,20
1,0,0,0,1,4,0,2147,20
1,0,0,1,1,4,0,2148,20
1,0,0,0,1,4,0,2149,20
1,0,0,0,1,4,0,2150,20
1,0,0,0,1,4,0,2151,20
1,0,0,0,1,4,0,2152,20
1,0,0,0,1,4,0,2153,20
1,0,0,0,1,4,0,2154,20
1,0,0,0,1,4,0,2155,20
1,0,0,0,1,4,0,2156,20
1,0,0,0,1,4,0,2157,20
1,0,0,0,1,4,0,2158,20
1,1,0,1,0,4,0,2159,21
1,0,0,0,1,4,0,2160,21
1,0,0,0,1,4,0,2161,21
1,0,0,1,1,4,0,2162,21
1,0,0,0,1,4,0,2163,21
1,0,0,0,1,4,0,2164,21
1,0,0,0,1,4,0,2165,21
1,0,0,0,1,4,0,2166,21
1,0,0,0,1,4,0,2167,21
1,0,0,0,1,4,0,2168,21
1,0,0,1,1,4,0,2169,21
1,0,0,0,1,4,0,2170,21
1,0,0,0,1,4,0,2171,21
1,0,0,0,1,4,0,2172,21
1,0,0,0,1,4,0,2173,21
1,0,0,0,1,4,0,2174,21
1,1,0,1,0,4,0,2175,22
1,0,0,0,1,4,0,2176,22
1,0,0,0,1,4,0,2177,22
1,0,0,1,1,4,0,2178,22
1,0,0,0,1,4,0,2179,22
1,0,0,0,1,4,0,2180,22
1,0,0,1,1,4,0,2181,22
1,0,0,0,1,4,0,2182,22
1,0,0,0,1,4,0,2183,22
1,0,0,0,1,4,0,2184,22
1,0,0,0,1,4,0,2185,22
1,0,0,0,1,4,0,2186,22
1,0,0,1,1,4,0,2187,22
1,0,0,1,1,4,0,2188,22
1,0,0,1,1,4,0,2189,22
1,0,0,0,1,4,0,2190,22
1,1,0,1,0,4,0,2191,23
1,0,0,0,1,4,0,2192,23
1,0,0,0,1,4,0,2193,23
1,0,0,1,1,4,0,2194,23
1,0,0,0,1,4,0,2195,23
1,0,0,1,1,4,0,2196,23
1,0,0,1,1,4,0,2197,23
1,0,0,1,1,4,0,2198,23
1,0,0,0,1,4,0,2199,23
1,0,0,0,1,4,0,2200,23
1,0,0,1,1,4,0,2201,23
1,0,0,1,1,4,0,2202,23
1,0,0,1,1,4,0,2203,23
1,0,0,0,1,4,0,2204,23
1,0,0,0,1,4,0,2205,23
1,0,0,0,1,4,0,2206,23
1,1,0,1,0,4,0,2207,24
1,0,0,0,1,4,0,2208,24
1,0,0,0,1,4,0,2209,24
1,0,0,1,1,4,0,2210,24
1,0,0,0,1,4,0,2211,24
1,0,0,0,1,4,0,2212,24
1,0,0,0,1,4,0,2213,24
1,0,0,0,1,4,0,2214,24
1,0,0,0,1,4,0,2215,24
1,0,0,0,1,4,0,2216,24
1,0,0,0,1,4,0,2217,24
1,0,0,0,1,4,0,2218,24
1,0,0,0,1,4,0,2219,24
1,0,0,1,1,4,0,2220,24
1,0,0,0,1,4,0,2221,24
1,0,0,0,1,4,0,2222,24
1,1,0,1,0,4,0,2223,25
1,0,0,0,1,4,0,2224,25
1,0,0,0,1,4,0,2225,25
1,0,0,0,1,4,0,2226,25
1,0,0,0,1,4,0,2227,25
1,0,0,0,1,4,0,2228,25
1,0,0,0,1,4,0,2229,25
1,0,0,0,1,4,0,2230,25
1,0,0,0,1,4,0,2231,25
1,0,0,0,1,4,0,2232,25
1,0,0,0,1,4,0,2233,25
1,0,0,0,1,4,0,2234,25
1,0,0,0,1,4,0,2235,25
1,0,0,0,1,4,0,2236,25
1,0,0,0,1,4,0,2237,25
1,0,0,0,1,4,0,2238,25
0,0,1,0,0,4,0,2239,999
1,0,0,0,0,5,0,2240,0
1,0,0,1,0,5,0,2241,0
1,0,0,1,0,5,0,2242,0
1,0,0,0,0,5,0,2243,0
1,0,0,0,0,5,0,2244,0
1,1,0,0,0,5,0,2245,1
1,1,0,0,0,5,0,2246,1
1,1,0,1,0,5,0,2247,1
1,0,0,0,1,5,0,2248,1
1,0,0,1,1,5,0,2249,1
1,0,0,0,1,5,0,2250,1
1,0,0,0,1,5,0,2251,1
1,0,0,0,1,5,0,2252,1
1,0,0,0,1,5,0,2253,1
